,pathway,description,#SampleID,Abundance,Group,relative_abundance
247,PWY-6387,UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),AC1,89616.39260411669,CMY,0.00864051385034126
248,PWY-6396,"superpathway of 2,3-butanediol biosynthesis",AC1,2603.720355521656,CMY,0.00025104203751744053
249,PWY-6397,mycolyl-arabinogalactan-peptidoglycan complex biosynthesis,AC1,0.2285334432033646,CMY,2.2034432807264558e-08
250,PWY-6467,Kdo transfer to lipid IVA III (Chlamydia),AC1,51975.79,CMY,0.005011332417288114
251,PWY-6470,peptidoglycan biosynthesis V (&beta;-lactam resistance),AC1,22.357930487757184,CMY,2.1556771303865094e-06
252,PWY-6471,peptidoglycan biosynthesis IV (Enterococcus faecium),AC1,44818.165490023785,CMY,0.004321218121043271
253,PWY-6478,GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,AC1,7011.39946770116,CMY,0.000676015765090775
254,PWY-6505,L-tryptophan degradation XII (Geobacillus),AC1,6.672533315214957,CMY,6.433434202341445e-07
255,PWY-6507,4-deoxy-L-threo-hex-4-enopyranuronate degradation,AC1,27394.90690491114,CMY,0.002641325606425053
256,PWY-6519,8-amino-7-oxononanoate biosynthesis I,AC1,29863.393373870167,CMY,0.0028793288433846343
257,PWY-6545,pyrimidine deoxyribonucleotides de novo biosynthesis III,AC1,32153.645786535017,CMY,0.003100147346756294
258,PWY-6562,norspermidine biosynthesis,AC1,2.398115361984219,CMY,2.3121828939797043e-07
259,PWY-6565,superpathway of polyamine biosynthesis III,AC1,0.0,CMY,0.0
260,PWY-6572,chondroitin sulfate degradation I (bacterial),AC1,1539.7779323737518,CMY,0.0001484602555907173
261,PWY-6588,pyruvate fermentation to acetone,AC1,33672.02720289062,CMY,0.0032465446215950346
262,PWY-6590,superpathway of Clostridium acetobutylicum acidogenic fermentation,AC1,9549.934669618642,CMY,0.0009207728673839024
263,PWY-6608,guanosine nucleotides degradation III,AC1,10306.010212002602,CMY,0.0009936711509014292
264,PWY-6609,adenine and adenosine salvage III,AC1,83119.41414943762,CMY,0.008014096844570773
265,PWY-6612,superpathway of tetrahydrofolate biosynthesis,AC1,68167.91780746293,CMY,0.006572523406139103
266,PWY-6628,superpathway of L-phenylalanine biosynthesis,AC1,20887.749766754994,CMY,0.002013927205923018
267,PWY-6629,superpathway of L-tryptophan biosynthesis,AC1,27.94940913259548,CMY,2.694788862857577e-06
268,PWY-6630,superpathway of L-tyrosine biosynthesis,AC1,20282.16868422116,CMY,0.001955539096570602
269,PWY-6641,superpathway of sulfolactate degradation,AC1,176.06714134777113,CMY,1.6975806871917367e-05
270,PWY-6654,phosphopantothenate biosynthesis III,AC1,15.997504537568195,CMY,1.5424260619190052e-06
271,PWY-6660,2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis,AC1,0.0,CMY,0.0
272,PWY-6690,cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate,AC1,0.0,CMY,0.0
273,PWY-6700,queuosine biosynthesis,AC1,68554.24485257539,CMY,0.0066097717720580654
274,PWY-6703,preQ0 biosynthesis,AC1,53845.2073638416,CMY,0.005191575408050942
275,PWY-6708,ubiquinol-8 biosynthesis (prokaryotic),AC1,1858.1867031672807,CMY,0.00017916016789655184
276,PWY-6713,L-rhamnose degradation II,AC1,0.0,CMY,0.0
277,PWY-6728,methylaspartate cycle,AC1,422.94142841105423,CMY,4.077860270734618e-05
278,PWY-6731,starch degradation III,AC1,0.0,CMY,0.0
279,PWY-6737,starch degradation V,AC1,87099.23282573794,CMY,0.008397817695133553
280,PWY-6749,CMP-legionaminate biosynthesis I,AC1,128.5030670365373,CMY,1.2389837375461673e-05
281,PWY-6876,isopropanol biosynthesis,AC1,493.6679796056657,CMY,4.759782101580371e-05
282,PWY-6891,thiazole biosynthesis II (Bacillus),AC1,3177.9817880153587,CMY,0.0003064104106129529
283,PWY-6892,thiazole biosynthesis I (E. coli),AC1,37702.86045669454,CMY,0.003635184127670277
284,PWY-6895,superpathway of thiamin diphosphate biosynthesis II,AC1,13195.335127494693,CMY,0.0012722502280656965
285,PWY-6897,thiamin salvage II,AC1,66589.15748211932,CMY,0.00642030459816095
286,PWY-6901,superpathway of glucose and xylose degradation,AC1,39245.1100282654,CMY,0.0037838826904734927
287,PWY-6906,chitin derivatives degradation,AC1,13.271019193768344,CMY,1.2795474334528456e-06
288,PWY-6944,androstenedione degradation,AC1,0.0,CMY,0.0
289,PWY-6948,sitosterol degradation to androstenedione,AC1,0.0,CMY,0.0
290,PWY-6969,TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),AC1,60285.822203511525,CMY,0.005812558021943003
291,PWY-6992,"1,5-anhydrofructose degradation",AC1,3.9999193776099577,CMY,3.856588931799917e-07
292,PWY-7003,glycerol degradation to butanol,AC1,16470.85418102969,CMY,0.001588064856692309
293,PWY-7007,methyl ketone biosynthesis,AC1,13.980703459547618,CMY,1.347972824719414e-06
294,PWY-7013,"L-1,2-propanediol degradation",AC1,624.1949589545296,CMY,6.018279726997239e-05
295,PWY-7031,protein N-glycosylation (bacterial),AC1,17.314770209755583,CMY,1.6694324270981292e-06
296,PWY-7046,4-coumarate degradation (anaerobic),AC1,0.0,CMY,0.0
297,PWY-7084,nitrifier denitrification,AC1,0.0,CMY,0.0
298,PWY-7090,"UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis",AC1,393.1464784581472,CMY,3.79058729504636e-05
299,PWY-7094,fatty acid salvage,AC1,1343.1998776197286,CMY,0.00012950685481862177
300,PWY-7097,vanillin and vanillate degradation I,AC1,8.589750766742954,CMY,8.281951361163419e-07
301,PWY-7098,vanillin and vanillate degradation II,AC1,9.614136853084418,CMY,9.269630279040737e-07
302,PWY-7111,pyruvate fermentation to isobutanol (engineered),AC1,69477.13859581274,CMY,0.006698754110435177
303,PWY-7159,"chlorophyllide a biosynthesis III (aerobic, light independent)",AC1,8.981323361502433,CMY,8.659492604469158e-07
304,PWY-7184,pyrimidine deoxyribonucleotides de novo biosynthesis I,AC1,52139.89596472637,CMY,0.0050271549673812175
305,PWY-7187,pyrimidine deoxyribonucleotides de novo biosynthesis II,AC1,55692.92840293633,CMY,0.005369726511503544
306,PWY-7196,superpathway of pyrimidine ribonucleosides salvage,AC1,72648.43648872123,CMY,0.007004520082161818
307,PWY-7197,pyrimidine deoxyribonucleotide phosphorylation,AC1,48415.99094288385,CMY,0.004668108458326494
308,PWY-7198,pyrimidine deoxyribonucleotides de novo biosynthesis IV,AC1,1853.6599498833605,CMY,0.0001787237134342575
309,PWY-7199,pyrimidine deoxyribonucleosides salvage,AC1,67566.13510517115,CMY,0.0065145015239482205
310,PWY-7200,superpathway of pyrimidine deoxyribonucleoside salvage,AC1,53074.33329747601,CMY,0.0051172503001800556
311,PWY-7208,superpathway of pyrimidine nucleobases salvage,AC1,104215.70396220486,CMY,0.010048130786589268
312,PWY-7210,pyrimidine deoxyribonucleotides biosynthesis from CTP,AC1,2600.203353166354,CMY,0.0002507029398738106
313,PWY-7211,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,AC1,33751.62872078217,CMY,0.0032542195346088685
314,PWY-7219,adenosine ribonucleotides de novo biosynthesis,AC1,99356.74285099986,CMY,0.009579645952959535
315,PWY-722,nicotinate degradation I,AC1,27.8087792335341,CMY,2.6812297967614914e-06
316,PWY-7220,adenosine deoxyribonucleotides de novo biosynthesis II,AC1,97865.7020361913,CMY,0.009435884767785634
317,PWY-7221,guanosine ribonucleotides de novo biosynthesis,AC1,88092.06002642018,CMY,0.008493542784363449
318,PWY-7222,guanosine deoxyribonucleotides de novo biosynthesis II,AC1,97865.7020361913,CMY,0.009435884767785634
319,PWY-7228,superpathway of guanosine nucleotides de novo biosynthesis I,AC1,66347.85308810593,CMY,0.006397038832846881
320,PWY-7229,superpathway of adenosine nucleotides de novo biosynthesis I,AC1,99848.34278907713,CMY,0.009627044380304718
321,PWY-7234,inosine-5'-phosphate biosynthesis III,AC1,47751.962588596405,CMY,0.004604085057857946
322,PWY-7237,"myo-, chiro- and scillo-inositol degradation",AC1,999.7000000000002,CMY,9.638774163053469e-05
323,PWY-7242,D-fructuronate degradation,AC1,29500.52134961058,CMY,0.0028443419323920544
324,PWY-7254,TCA cycle VII (acetate-producers),AC1,796.2885109107101,CMY,7.677548389819417e-05
325,PWY-7255,ergothioneine biosynthesis I (bacteria),AC1,0.0,CMY,0.0
326,PWY-7286,7-(3-amino-3-carboxypropyl)-wyosine biosynthesis,AC1,10.66633240687225,CMY,1.0284122158437546e-06
327,PWY-7295,L-arabinose degradation IV,AC1,0.0,CMY,0.0
328,PWY-7315,dTDP-N-acetylthomosamine biosynthesis,AC1,2570.197552730465,CMY,0.0002478098806162014
329,PWY-7323,superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,AC1,64677.8307721178,CMY,0.006236020847940718
330,PWY-7328,superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,AC1,9586.342126020118,CMY,0.0009242831529706288
331,PWY-7332,superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,AC1,1686.1033531863134,CMY,0.00016256846490877316
332,PWY-7347,sucrose biosynthesis III,AC1,5.974956145814488,CMY,5.76085354842995e-07
333,PWY-7371,"1,4-dihydroxy-6-naphthoate biosynthesis II",AC1,2274.480709345693,CMY,0.00021929784831054106
334,PWY-7373,superpathway of demethylmenaquinol-6 biosynthesis II,AC1,659.0245940415336,CMY,6.354095458501885e-05
335,PWY-7374,"1,4-dihydroxy-6-naphthoate biosynthesis I",AC1,2108.3920275318187,CMY,0.0002032841312449896
336,PWY-7376,"cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)",AC1,179.70140727973202,CMY,1.7326210678725913e-05
337,PWY-7377,"cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)",AC1,2444.7931224529607,CMY,0.00023571880346814455
338,PWY-7385,"1,3-propanediol biosynthesis (engineered)",AC1,0.0,CMY,0.0
339,PWY-7391,isoprene biosynthesis II (engineered),AC1,43.895892719570014,CMY,4.2322956547920205e-06
340,PWY-7392,taxadiene biosynthesis (engineered),AC1,46363.28693953389,CMY,0.004470193580744359
341,PWY-7400,L-arginine biosynthesis IV (archaebacteria),AC1,47259.26820683624,CMY,0.004556581107901044
342,PWY-7401,crotonate fermentation (to acetate and cyclohexane carboxylate),AC1,0.0,CMY,0.0
343,PWY-7431,aromatic biogenic amine degradation (bacteria),AC1,259.51684771853445,CMY,2.5021749391482357e-05
344,PWY-7446,sulfoglycolysis,AC1,0.0,CMY,0.0
345,PWY-7456,mannan degradation,AC1,12481.715365350394,CMY,0.001203445389358076
346,PWY-7527,L-methionine salvage cycle III,AC1,0.0,CMY,0.0
347,PWY-7528,L-methionine salvage cycle I (bacteria and plants),AC1,0.0,CMY,0.0
348,PWY-7539,6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),AC1,68444.0602708372,CMY,0.006599148141972791
349,PWY-7560,methylerythritol phosphate pathway II,AC1,78375.81633198292,CMY,0.0075567349551759625
350,PWY-7616,methanol oxidation to carbon dioxide,AC1,0.5971714530113321,CMY,5.7577280906259135e-08
351,PWY-7644,heparin degradation,AC1,0.0,CMY,0.0
352,PWY-7663,gondoate biosynthesis (anaerobic),AC1,106372.248540717,CMY,0.010256057626289537
353,PWY-7664,oleate biosynthesis IV (anaerobic),AC1,36428.0475722568,CMY,0.003512270918775147
354,PWY-841,superpathway of purine nucleotides de novo biosynthesis I,AC1,77798.1939700305,CMY,0.00750104253246526
355,PWY-922,mevalonate pathway I,AC1,13490.182040813752,CMY,0.0013006783846142192
356,PWY0-1061,superpathway of L-alanine biosynthesis,AC1,2126.933635754871,CMY,0.0002050718513038254
357,PWY0-1241,ADP-L-glycero-&beta;-D-manno-heptose biosynthesis,AC1,2232.450112598653,CMY,0.00021524539827569972
358,PWY0-1261,anhydromuropeptides recycling,AC1,42058.39740904394,CMY,0.0040551304820018765
359,PWY0-1277,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation,AC1,0.0,CMY,0.0
360,PWY0-1296,purine ribonucleosides degradation,AC1,38118.079895847135,CMY,0.003675218201913566
361,PWY0-1297,superpathway of purine deoxyribonucleosides degradation,AC1,36060.84217476494,CMY,0.0034768661983802453
362,PWY0-1298,superpathway of pyrimidine deoxyribonucleosides degradation,AC1,35940.35428631325,CMY,0.0034652491578063835
363,PWY0-1319,CDP-diacylglycerol biosynthesis II,AC1,86099.25040352407,CMY,0.008301402723294575
364,PWY0-1338,polymyxin resistance,AC1,95.06442011825304,CMY,9.165794502965667e-06
365,PWY0-1415,superpathway of heme biosynthesis from uroporphyrinogen-III,AC1,5951.103198475113,CMY,0.000573785533171219
366,PWY0-1479,tRNA processing,AC1,6740.339051359649,CMY,0.0006498810232916445
367,PWY0-1533,methylphosphonate degradation I,AC1,9074.882513687427,CMY,0.0008749699220333708
368,PWY0-1586,peptidoglycan maturation (meso-diaminopimelate containing),AC1,47090.46455541838,CMY,0.004540305622516273
369,PWY0-162,superpathway of pyrimidine ribonucleotides de novo biosynthesis,AC1,77261.03482315832,CMY,0.007449251438073749
370,PWY0-166,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),AC1,56274.836858278,CMY,0.005425832185051705
371,PWY0-321,phenylacetate degradation I (aerobic),AC1,24.0296220318338,CMY,2.31685605670081e-06
372,PWY0-41,allantoin degradation IV (anaerobic),AC1,2.9362701163482314,CMY,2.831053769451169e-07
373,PWY0-42,2-methylcitrate cycle I,AC1,136.42739853692223,CMY,1.3153875004004046e-05
374,PWY0-781,aspartate superpathway,AC1,14111.252036713937,CMY,0.0013605598833631482
375,PWY0-845,superpathway of pyridoxal 5'-phosphate biosynthesis and salvage,AC1,24471.77603490037,CMY,0.0023594870718138313
376,PWY0-862,(5Z)-dodec-5-enoate biosynthesis,AC1,32545.431849634857,CMY,0.0031379220529926767
377,PWY1G-0,mycothiol biosynthesis,AC1,8.302198611354878,CMY,8.004703158114012e-07
378,PWY490-3,nitrate reduction VI (assimilatory),AC1,3619.401079114125,CMY,0.00034897058724710483
379,PWY4FS-7,phosphatidylglycerol biosynthesis I (plastidic),AC1,64169.02469654301,CMY,0.0061869634621724385
380,PWY4FS-8,phosphatidylglycerol biosynthesis II (non-plastidic),AC1,64169.02469654302,CMY,0.006186963462172439
381,PWYG-321,mycolate biosynthesis,AC1,36691.97862468505,CMY,0.003537718271070565
382,PYRIDNUCSAL-PWY,NAD salvage pathway I,AC1,64373.89074166254,CMY,0.006206715963348642
383,PYRIDNUCSYN-PWY,NAD biosynthesis I (from aspartate),AC1,70614.04055023556,CMY,0.006808370407166354
384,PYRIDOXSYN-PWY,pyridoxal 5'-phosphate biosynthesis I,AC1,20655.436663775083,CMY,0.0019915283509191017
385,REDCITCYC,TCA cycle VIII (helicobacter),AC1,26307.61657141936,CMY,0.0025364926968101846
386,RHAMCAT-PWY,L-rhamnose degradation I,AC1,8996.789936101512,CMY,0.0008674404960139513
387,RIBOSYN2-PWY,flavin biosynthesis I (bacteria and plants),AC1,70847.08483944091,CMY,0.006830839760708814
388,RUMP-PWY,formaldehyde oxidation I,AC1,1755.555287952657,CMY,0.0001692647889499846
389,SALVADEHYPOX-PWY,adenosine nucleotides degradation II,AC1,10469.327355632666,CMY,0.0010094176454938583
390,SER-GLYSYN-PWY,superpathway of L-serine and glycine biosynthesis I,AC1,83285.07979850886,CMY,0.008030069774229404
391,SO4ASSIM-PWY,sulfate reduction I (assimilatory),AC1,14778.772245354625,CMY,0.001424919956788795
392,SUCSYN-PWY,sucrose biosynthesis I (from photosynthesis),AC1,19.668262588313333,CMY,1.8963483171790105e-06
393,SULFATE-CYS-PWY,superpathway of sulfate assimilation and cysteine biosynthesis,AC1,26994.258280998965,CMY,0.0026026964016173347
394,TCA,TCA cycle I (prokaryotic),AC1,46407.4503870499,CMY,0.004474451673140764
395,TCA-GLYOX-BYPASS,superpathway of glyoxylate bypass and TCA,AC1,841.2622633088005,CMY,8.111170319028458e-05
396,TEICHOICACID-PWY,teichoic acid (poly-glycerol) biosynthesis,AC1,11500.113858016068,CMY,0.0011088026440614026
397,THISYN-PWY,superpathway of thiamin diphosphate biosynthesis I,AC1,55078.29445043154,CMY,0.005310465554605089
398,THREOCAT-PWY,superpathway of L-threonine metabolism,AC1,2.009809246989225,CMY,1.9377910815790423e-07
399,THRESYN-PWY,superpathway of L-threonine biosynthesis,AC1,86000.0862349239,CMY,0.00829184164470896
400,TRNA-CHARGING-PWY,tRNA charging,AC1,87247.16866907534,CMY,0.008412081176023321
401,TRPSYN-PWY,L-tryptophan biosynthesis,AC1,59170.55932404881,CMY,0.005705028092688448
402,TYRFUMCAT-PWY,L-tyrosine degradation I,AC1,2449.291678836179,CMY,0.00023615253927926393
403,UBISYN-PWY,superpathway of ubiquinol-8 biosynthesis (prokaryotic),AC1,1811.586488267062,CMY,0.0001746671305116067
404,UDPNAGSYN-PWY,UDP-N-acetyl-D-glucosamine biosynthesis I,AC1,47058.80415724021,CMY,0.004537253032459738
405,VALDEG-PWY,L-valine degradation I,AC1,11.952757272339582,CMY,1.152445013242735e-06
406,VALSYN-PWY,L-valine biosynthesis,AC1,72667.99394591957,CMY,0.007006405746992652
407,1CMET2-PWY,N10-formyl-tetrahydrofolate biosynthesis,AC2,86115.3853888696,CMY,0.0068395243892529125
408,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,4-hydroxyphenylacetate degradation,AC2,49.15993423453277,CMY,3.904419258566238e-06
409,AEROBACTINSYN-PWY,aerobactin biosynthesis,AC2,0.14,CMY,1.1119190957242918e-08
410,ALL-CHORISMATE-PWY,superpathway of chorismate metabolism,AC2,682.3367943689801,CMY,5.419309366958346e-05
411,ANAEROFRUCAT-PWY,homolactic fermentation,AC2,78391.41399067758,CMY,0.006226065011218773
412,ANAGLYCOLYSIS-PWY,glycolysis III (from glucose),AC2,109852.19907071529,CMY,0.00872476841814533
413,ARG+POLYAMINE-SYN,superpathway of arginine and polyamine biosynthesis,AC2,27768.94060867852,CMY,0.0022054868093445276
414,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation",AC2,37.91240742144537,CMY,3.011109269770319e-06
415,ARGORNPROST-PWY,"arginine, ornithine and proline interconversion",AC2,2989.2475134833385,CMY,0.00023741438514917725
416,ARGSYN-PWY,L-arginine biosynthesis I (via L-ornithine),AC2,73326.78699988418,CMY,0.005823818192377069
417,ARGSYNBSUB-PWY,L-arginine biosynthesis II (acetyl cycle),AC2,72690.04320312892,CMY,0.005773246221898773
418,ARO-PWY,chorismate biosynthesis I,AC2,94402.70645357172,CMY,0.007497726570984374
419,ASPASN-PWY,superpathway of L-aspartate and L-asparagine biosynthesis,AC2,84685.30370175662,CMY,0.006725943308085303
420,AST-PWY,L-arginine degradation II (AST pathway),AC2,2031.625176751964,CMY,0.00016135734495605346
421,BIOTIN-BIOSYNTHESIS-PWY,biotin biosynthesis I,AC2,34005.03963434525,CMY,0.002700775208592134
422,BRANCHED-CHAIN-AA-SYN-PWY,superpathway of branched amino acid biosynthesis,AC2,101069.25948454472,CMY,0.008027202829398483
423,CALVIN-PWY,Calvin-Benson-Bassham cycle,AC2,110723.28117696808,CMY,0.008793952191565774
424,CATECHOL-ORTHO-CLEAVAGE-PWY,catechol degradation to &beta;-ketoadipate,AC2,30.594081779053084,CMY,2.4298674104485526e-06
425,CENTBENZCOA-PWY,benzoyl-CoA degradation II (anaerobic),AC2,0.0,CMY,0.0
426,CENTFERM-PWY,pyruvate fermentation to butanoate,AC2,14550.380485688827,CMY,0.0011556318508636788
427,CHLOROPHYLL-SYN,"chlorophyllide a biosynthesis I (aerobic, light-dependent)",AC2,0.0,CMY,0.0
428,COA-PWY,coenzyme A biosynthesis I,AC2,95430.48797446674,CMY,0.007579355849506926
429,COBALSYN-PWY,adenosylcobalamin salvage from cobinamide I,AC2,57346.55760994924,CMY,0.004554623748611126
430,CODH-PWY,reductive acetyl coenzyme A pathway,AC2,2321.328759085315,CMY,0.0001843664124772097
431,COLANSYN-PWY,colanic acid building blocks biosynthesis,AC2,57654.17799060257,CMY,0.004579055818288441
432,COMPLETE-ARO-PWY,superpathway of aromatic amino acid biosynthesis,AC2,98512.74174347486,CMY,0.007824157051194661
433,CRNFORCAT-PWY,creatinine degradation I,AC2,93.86981770357852,CMY,7.45540305834051e-06
434,DAPLYSINESYN-PWY,L-lysine biosynthesis I,AC2,83541.73108800626,CMY,0.006635117577615562
435,DENITRIFICATION-PWY,nitrate reduction I (denitrification),AC2,48.0180005078656,CMY,3.8137236930853215e-06
436,DENOVOPURINE2-PWY,superpathway of purine nucleotides de novo biosynthesis II,AC2,79035.50961961881,CMY,0.0062772208847396505
437,DHGLUCONATE-PYR-CAT-PWY,glucose degradation (oxidative),AC2,46.562118940332375,CMY,3.6980935133672352e-06
438,DTDPRHAMSYN-PWY,dTDP-L-rhamnose biosynthesis I,AC2,94555.25553305208,CMY,0.007509842444877901
439,ECASYN-PWY,enterobacterial common antigen biosynthesis,AC2,31.410098735323697,CMY,2.494677755885132e-06
440,ENTBACSYN-PWY,enterobactin biosynthesis,AC2,73.91554835451632,CMY,5.870579263308496e-06
441,FAO-PWY,fatty acid &beta;-oxidation I,AC2,9337.26987105502,CMY,0.0007415920479683694
