	pathway	description	AB1	AB10	AB2	AB3	AB4	AB5	AB6	AB7	AB8	AB9	AC1	AC2	AC3	AC4	AC5	AC6	AC7	AC8	AC9	BA1	BA10	BA2	BA3	BA4	BA5	BA6	BA7	BA8	BA9
52	GLUTORN-PWY	L-ornithine biosynthesis	29178.265454234195	30785.51198657149	36698.113819106526	30190.03561308953	70507.78856930883	30869.959552694378	30117.60655790736	29401.12601083311	39580.99735784909	39531.94013100602	38003.54660006174	66429.25761079736	44410.977237791536	53621.32483021943	39109.08159682262	31700.748118562515	43290.86650178429	38063.20286910268	43555.63312130086	35582.18218364947	37676.66790740704	44420.90070866802	39417.582978486585	35957.83203616641	85955.44673010972	42373.34319554344	42416.3651535497	42675.61479883983	42392.68893923332
53	GLYCOCAT-PWY	glycogen degradation I (bacterial)	60230.2565736043	60417.521363917615	67721.56808609936	60789.30415035644	112028.02745049082	51173.92253556723	57816.96004778711	63318.6545421382	74565.55551697995	75771.66535488264	79674.57337788495	103991.38297432034	84749.17842511671	77946.78794486013	87059.29965389884	60072.99114128571	70703.65490824333	74452.52182527054	91436.07231023084	71788.95284823758	77626.21634778095	95212.81672753084	75776.58210493576	71110.18310926209	133687.08230999295	95730.47716237829	79730.19740731678	81403.3433669044	81811.78354919847
54	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	56631.44916986306	58214.09021327487	52998.55373153293	48006.44868193741	112778.30613621692	43850.9048210829	51211.67977479211	59575.68280205603	74079.2456316848	74156.44860774826	73109.51450028109	101040.06947734972	82254.10892862229	68721.64680591725	74608.72058653345	50068.450822844585	61481.730688070136	74727.38153414038	79277.8001622286	59987.70431129784	67651.18715525746	70516.1910249267	67921.37156830604	65559.10149522712	120692.46991494222	71714.62394242894	69654.83537799002	59503.49274902891	72901.48804914342
55	GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	175.58722007368158	126.70199225011152	217.81829144549096	83.98659489852815	176.7629444813447	186.58215033104423	147.7761343202708	284.45105232163024	254.25044444233995	177.35121147112335	280.92391940933925	350.5854689559001	503.19522434598855	541.9062695448551	687.1613616122526	692.140145443641	788.1519808404713	1109.169871066363	1109.522028142502	405.8269089892268	1135.5926426055807	397.14743254043606	474.8337072807963	317.1597108854632	212.9300250150432	310.0880591909569	575.0382832730169	439.53069209579377	290.27453515119146
56	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	67702.6971030969	60455.91106237881	74745.27293137937	53492.3954805614	84870.87240003476	51931.35125503857	67553.87691859105	90012.36020353273	77219.47081294228	86967.04148979076	89394.37280573061	90925.2590679649	91670.62433257404	81741.20496701443	88906.26189860137	62855.09830241533	75077.97121027266	85979.50637221911	93628.63667383188	73255.62021271714	86341.19117473719	89617.21247666799	84899.18755842498	73690.48867982504	99516.46634799268	104350.33784240572	85741.32525260701	87143.02410118206	89227.09350965908
57	GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	25171.78094709852	14855.431737080276	24174.47110412468	18573.031907449244	28153.24212616152	14627.934204511554	18283.46252426841	47377.50820222314	23512.383483915164	28371.598843219475	23362.69274862368	42724.3729111245	22684.128671344053	18617.06532088665	23987.02954167778	16689.201046052945	17649.786107215776	23146.903396444606	28788.133964092907	19749.423734965807	28264.56071900426	19286.196580489053	29023.382074862857	21221.086197314675	31937.395012059747	23184.84900267312	33829.623000269225	23692.1064228226	28122.54843537107
58	GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	4400.624662072435	525.6708188581824	1059.0015831292224	374.8616963712172	846.4478969421325	1040.6352292806143	571.7985612667171	1239.8266759949092	1105.6498637546767	739.9452534238933	1639.9897491725171	1191.6317664116716	2544.569348914662	1229.671120406508	4461.798661043774	2977.613846140486	4345.714381710082	3348.829161197263	4817.760656533397	1462.7982815070989	6977.986639746988	1329.936089242325	1518.5233028243088	1039.8843908675512	856.3816330272354	902.1575971198027	2344.215712839977	931.324377865782	1046.543472588811
59	GLYOXYLATE-BYPASS	glyoxylate cycle	1710.310169776612	170.45974813759332	297.05091118032004	97.20699706412918	217.4691322621809	332.56421778595063	189.5259173255037	384.9927998946285	349.5569298595365	229.96139176069056	641.1834207972732	408.8419912437552	1569.651695493319	678.1662128356382	1911.8010621065605	1038.8037227801208	1684.053402690177	1370.6015629890571	1511.4750788507542	773.9847293230389	3885.156604050588	733.5470435356301	731.7295733589423	392.1166585080899	283.0525411180864	388.6485133061669	863.9333073162401	604.4883180442821	341.83592583147765
60	GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	2435.399035613828	414.2784121954647	887.6425982428349	705.3884366155823	702.817703531807	1057.712167477957	2188.812675099707	6588.705408439845	2593.1392557640447	2958.8165038551665	2709.0660279697604	1461.302983775991	2558.2811354839323	538.976650004916	2405.7947982011906	1044.5126567283785	1145.486487574478	1474.9979494586482	2803.334640432654	1324.6158634892738	1314.0784396634992	267.9197106899257	696.5252877839881	816.0822667160514	473.40140221326607	890.0928182874501	773.2537636656783	903.1853008132975	2467.300681425947
61	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	1.1380362318451187	0.0	0.0	0.0	0.3910452961672473	0.0	0.0	0.4166375545851528	0.2090335305719921	0.4283147853736088	0.0	0.0	0.0	0.0	0.4207779030439684	5.378804211577304	0.8340087078771589	8.81007506833587	41.1143862929259	1.3782467532467533	50.72909932454623	0.3910452961672473	0.3910452961672473	0.4207779030439684	0.2033484162895927	0.941647634584013	0.592570888468809	0.0	0.2084039087947883
62	HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	12918.861707684357	9008.447273909303	13221.808216497591	8049.471454190884	11459.938094213145	8999.530098875586	10541.675538751077	9421.81760184874	12662.46014706408	10856.928232339844	13322.5857672515	11493.578323325935	14996.205676636224	12579.314936217908	11349.887392089182	11552.41790989963	11222.6056654955	8661.048996182737	10309.212439343695	10614.975831790936	10512.102612440538	13695.690611833264	7996.759539085095	8688.541664598262	5896.177318948793	14024.823974765515	6652.266326489247	7200.540011799066	8942.387183618324
63	HEMESYN2-PWY	heme biosynthesis II (anaerobic)	17049.293850227456	9817.483761430198	16383.799334783294	8652.197724533107	15293.58828820616	9855.660053935242	11893.683130754973	22617.81215301089	16856.81659904867	17860.980016566355	22886.58061008445	26948.542458603926	27908.945626829933	29117.27032476232	24012.05200776038	16625.569498133307	23739.49055520877	24773.17122969603	25237.500307105744	14212.07697350762	18860.087783876777	18086.59013830375	23582.36322147013	17925.05121863732	15450.603326401966	15645.42149174458	25425.396979569363	20285.66806398305	22089.18201750211
64	HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	1216.4427535608322	1334.5016686584015	446.3474393051264	560.8243870410831	633.0661641326062	414.3112079183136	3247.7757676330607	2507.428432005338	1391.9985786857328	1889.379782130409	954.5221701415944	1137.742726379499	960.2164232630385	836.2343537417055	2241.367857410586	1185.82415057764	1110.4404138676346	1063.9951394817024	2989.4127389758587	2797.301931749497	1122.825216512461	471.3177519445551	961.6260860585412	314.2126853974748	347.30988834664254	472.0205322189973	963.1896786646736	1100.211397896704	1472.8251763431276
65	HISDEG-PWY	L-histidine degradation I	18855.52315795465	11969.480982639698	29267.788148032545	21416.900171468067	23144.068828203	15708.505495011035	13184.77369302903	16642.81205851055	12953.422921357707	20869.777986353394	36119.38266597444	26193.00833204819	31037.885072858404	32877.35708422406	46905.88097556453	29318.060369594987	34720.23939363247	29121.307653687665	44791.408544472775	33672.379666275134	36192.36230136283	54363.709381444845	33491.949801903786	31201.30641504898	13606.761792563906	58909.77583463662	36065.18593028436	42391.20670676192	32618.24349284785
66	HISTSYN-PWY	L-histidine biosynthesis	37704.52112939185	41629.62379368533	47983.211993996	40724.80773315375	78019.48578854272	39312.91244444079	41286.05982719388	38178.34706458045	47705.77283885943	49266.57443371506	55147.18211509609	78257.62796923923	62373.444504448096	69904.61449149715	56555.595548917314	43040.22986745981	55252.90525942015	53647.99243224939	62023.82351028278	49181.1039735034	47617.41592236161	60091.30879106092	55559.16483387588	51606.44127546954	89872.37576745526	58385.27127017887	59793.01911115908	55412.64140650162	58689.20980505376
67	HOMOSER-METSYN-PWY	L-methionine biosynthesis I	8234.454234296145	8945.433125038457	4195.588716002032	6875.4818218121145	13244.734683437538	5055.036120076745	9120.52905965052	10299.65321052147	10490.530430571842	9615.91315295386	4880.183933298652	9958.169843860438	5232.201835975675	6014.46478366843	7564.193482098701	5808.61774443424	6661.801621934642	7875.173350972439	9166.047367469126	6493.950158533887	8882.763248561285	6278.471849057904	6562.573153232782	4178.509961714572	22238.542119777947	5850.742608714377	8151.591037117393	6476.72573	5892.353977977535
68	HSERMETANA-PWY	L-methionine biosynthesis III	8422.215053436405	9150.3567866799	7931.628915122764	6980.05249604449	13543.308813792131	6977.976123017698	9312.29523313541	10415.43263651115	10784.267309503097	9810.937233998193	12499.51138846432	21021.94496133843	16719.325536219985	26326.57708034641	21132.849147247343	11904.132227110387	21273.80548355359	14084.47582914996	20097.615991114904	14470.693050274396	16491.694568127165	17676.12348512376	13501.714441056907	11923.742352041105	23323.38453653271	16140.29103739982	14602.3887211967	9243.45314313908	11003.539830522534
69	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	53314.11369754733	63910.66754862419	61834.08285747248	61104.42139253375	108633.97069296634	52549.21778572906	56300.863462038695	53666.67626684257	66140.09473443676	68737.59432975104	72667.99394591957	109097.17295877154	84629.98239314633	87049.55803318342	77316.02759482923	56746.4138387378	71464.25042091832	72180.32860387757	83078.58221278702	66874.01681839043	71399.30945629581	82035.33574603498	72956.65871851728	68460.70241845628	132239.62276042864	77756.88910832013	78346.48374543965	71361.36637619346	77995.47082370144
70	KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	9524.894865057946	1448.6635734213885	2066.428067844204	4428.743904017138	7041.320215387571	2308.632845992005	3088.08178251486	7400.552537033937	9308.538183933855	3894.476378474967	792.0418939100662	12120.921800896089	2394.6477313639834	4217.673054896382	1976.353533599212	3302.739468806016	2419.312719473202	2268.980681353933	2300.861433115846	3990.024833734143	4019.93599386022	5834.934632984281	2538.483102860084	1649.7044278624735	16015.191948772606	1919.5805225452264	2709.9159713996805	1487.297229836696	1558.5391487010006
71	KETOGLUCONMET-PWY	ketogluconate metabolism	7.987216720529547	0.0	0.3399794707867164	2.657517612057594	2.338607482910156	4.987604371194542	0.0	0.6599139358351741	0.0	0.3399616774407426	17.92086211444706	4.33742982913377	2.3376496141067795	7.985646426633055	1.998343561838977	11.957716950217582	27.67471309196824	35.67135459723188	31.809630750582816	0.6598162537015009	235.66884399413385	3.337244959448379	1.9995425267164395	0.659871680816341	0.3399878602798017	0.0	3.338751829358348	0.0	1.339549380888088
72	LACTOSECAT-PWY	lactose and galactose degradation I	5232.865967523996	970.8880878071644	1720.294599590101	1691.225675620194	5507.796424780743	2300.2160874999868	7026.6359942432	13244.777624573637	7295.978433294718	7413.930965252162	9103.839345740038	5434.584650994163	9291.921903930664	1687.794112810742	7156.937245469728	3321.6607692026423	5838.558003734895	13602.919110094052	6693.548954934843	1728.0817701184287	1786.9473098303436	471.4252777621097	1229.0053946977323	1566.5208025220174	863.156102693796	1490.505497881856	1546.4552336054714	1993.4237741511813	4543.695498462439
73	LEU-DEG2-PWY	L-leucine degradation I	3347.8823181866514	1067.5207672688275	2534.362967983007	912.9435749671188	1962.826144284786	1606.333607929322	1113.1171529830788	1906.2774513155523	1750.1438844511422	2399.453670354199	3447.624783435529	3736.986523939127	4797.698671908401	5561.375662266212	6420.831699551166	3100.753580382749	3805.669164276595	3348.4830637935106	4499.546086991423	3869.895019366312	8116.473453371633	4149.947336391961	2999.9133311984674	4273.56253220743	1313.8229485899687	2197.820531643775	3562.87641985502	2722.117412822894	2627.5743910734823
74	LIPASYN-PWY	phospholipases	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.921428355749889	0.0	0.0	2.492097569134018	0.0	0.0	2.4973730877840103	2.4962002518078825	27.35544376521036	0.0	91.92415811927236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.394379655870456	0.0	0.0	0.0	0.0	6.389455113723573	11.117185760062128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	12137.4198543627	13085.561810567991	6372.512995790163	10214.170769666189	19411.1279574653	7563.659559093623	13329.228299744833	15273.381175087288	15348.749941716089	14205.971597082334	7409.757621864904	14828.07855889297	7947.584393739463	9089.245995034784	11373.077673631284	8698.106135090815	9993.36383312879	11764.424287034362	13686.40216355472	9733.349526111171	13191.71021506749	9501.83272142146	9886.015708977751	6346.216830812708	31488.472591232745	8876.777735925489	12190.482927934372	9763.508462556738	8899.000697845962
77	METH-ACETATE-PWY	methanogenesis from acetate	11425.167288818688	11674.48600415162	7637.467936307154	4452.376120928419	22004.70287885024	6040.936808362467	4539.252640327101	7048.160714909946	22331.233846352447	13050.62508365494	1984.5058865890624	13001.23898830696	2427.1177466211407	2086.5387021485712	4464.7929101605605	2305.0188125783548	2546.461873531188	5378.345151620878	5567.724376730612	4951.290909859074	4137.645535946635	3194.2369459376614	4626.556814059301	4029.56353027908	4937.088699378146	3875.736598386206	3895.818560985169	2902.633691627316	5857.330265475954
78	METHANOGENESIS-PWY	methanogenesis from H2 and CO2	5.099130107867525	6.628288650071674	1.6599364167887534	8.29979697992624	31.47851043457912	8.280594299465607	13.24071365612643	14.88740393740092	6.632493077164635	0.0	10.628138020132129	84.2099564996754	0.0	6.649459390397824	149.79614918573313	3.323561535024574	1.660488291331477	0.0	9.943096257126818	6.62599960830643	26.88327649772185	1.660507446221732	21.48354051220608	32.80728099147223	0.0	4.975333206890013	44.41140875166455	3.318679072571603	13.235322150770443
79	METHGLYUT-PWY	superpathway of methylglyoxal degradation	4.946330696803093	3.300621720425614	7.841311731803675	4.963132607772473	3.736943907535521	5.764493459308044	2.4909640308094017	90.04074009784806	8.25937321651421	24.64829106975765	3.308803866331718	30.92465808194249	2.918004455508904	1.6732743340536331	17.336780726498947	255.5658531049829	315.5450774210864	263.82512149076626	517.9069985891672	8.263759648125902	130.68655996011236	19.250266023228523	6.639569337537645	12.367378386396798	11.616936888934662	12.362060879046052	11.588723013803603	9.917728479669435	44.17716665526363
80	METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	10.568413413057694	0.0	0.0	3.1999634571075126	2.1445481362419763	1.6278969950916122	0.0	0.4783553713541782	0.2322642980953783	0.6435070284452729	11.556419082394688	3.618406034068663	2.1052556423223945	3.1578756400481462	2.9682055310737696	59.4396387048452	59.18422824640408	128.8557117161459	214.4804588592976	0.0	125.92833908179172	0.6360682343259959	2.1110150378659944	0.6933627242259812	0.3294079225051575	1.563811546530741	2.347716659477408	0.0	0.2325074835279454
